Event,Event_name,Event_order,Event_year,Date,Race_time_clock,Distance,Laps,Rang,Participant,UCI_Class_code,Year_of_birth,Age,Team,Time,Time_seconds,Time_min,Time_hours,Velocity,Gender_name,Gender,Class_number,Class,Discipline
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,9:02,18.4,4,5,403,MT1,1974,41,FRA,0:41:21,2481,41.35,0.689166667,26.69891173,Men,1,1,T1,T
Elzach_Wcup2015,Elzach_Wcup,17,2015,25/07/2015,11:00,69,15,12,405,MC3,1991,24,AUS,1:52:35,6755,112.5833333,1.876388889,36.77276092,Men,1,3,C3,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,12:30,69,15,10,407,MC5,1976,39,GER,1:41:08,6068,101.1333333,1.685555556,40.93605801,Men,1,5,C5,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,10:32,55.2,12,3,408,MC1,1989,26,NED,1:31:34,5494,91.56666667,1.526111111,36.17036767,Men,1,1,C1,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,9:02,18.4,4,2,410,MT1,1988,27,SWE,0:33:28,2008,33.46666667,0.557777778,32.98804781,Men,1,1,T1,T
Elzach_Wcup2015,Elzach_Wcup,17,2015,25/07/2015,11:02,46,10,2,412,WC2,1989,26,NED,1:29:59,5399,89.98333333,1.499722222,30.67234673,Women,2,2,C2,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,12:30,69,15,4,413,MC4,1976,39,ROU,1:41:03,6063,101.05,1.684166667,40.96981692,Men,1,4,C4,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,9:00,27.6,6,6,432,MT2,1974,41,USA,0:58:45,3525,58.75,0.979166667,28.18723404,Men,1,2,T2,T
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,10:32,55.2,12,14,441,MC2,1968,47,SLO,1:33:37,5617,93.61666667,1.560277778,35.37831583,Men,1,2,C2,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,10:30,55.2,12,1,445,WC4,1967,48,AUS,1:34:49,5689,94.81666667,1.580277778,34.93056776,Women,2,4,C4,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,12:30,69,15,2,450,MC4,1986,29,RUS,1:41:03,6063,101.05,1.684166667,40.96981692,Men,1,4,C4,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,12:30,69,15,5,460,MC5,1993,22,FRA,1:41:03,6063,101.05,1.684166667,40.96981692,Men,1,5,C5,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,9:02,18.4,4,3,467,MT1,1962,53,RSA,0:33:55,2035,33.91666667,0.565277778,32.55036855,Men,1,1,T1,T
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,10:32,55.2,12,4,473,MC2,1967,48,RSA,1:26:38,5198,86.63333333,1.443888889,38.2300885,Men,1,2,C2,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,25/07/2015,11:00,69,15,9,488,MC3,1971,44,GER,1:50:33,6633,110.55,1.8425,37.44911805,Men,1,3,C3,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,25/07/2015,11:00,69,15,6,497,MC3,1989,26,ESP,1:50:27,6627,110.45,1.840833333,37.48302399,Men,1,3,C3,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,12:30,69,15,5,503,MC4,1980,35,GER,1:41:07,6067,101.1166667,1.685277778,40.94280534,Men,1,4,C4,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,25/07/2015,11:00,69,15,5,505,MC3,1985,30,BEL,1:50:27,6627,110.45,1.840833333,37.48302399,Men,1,3,C3,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,25/07/2015,11:02,46,10,2,507,WC3,1985,30,GER,1:24:03,5043,84.05,1.400833333,32.83759667,Women,2,3,C3,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,25/07/2015,11:00,69,15,13,508,MC3,1982,33,GER,1:55:55,6955,115.9166667,1.931944444,35.71531272,Men,1,3,C3,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,9:02,18.4,4,1,519,MT1,1986,29,RUS,0:33:20,2000,33.33333333,0.555555556,33.12,Men,1,1,T1,T
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,10:32,55.2,12,1,521,MC1,1988,27,GER,1:26:38,5198,86.63333333,1.443888889,38.2300885,Men,1,1,C1,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,12:30,69,15,11,525,MC5,1985,30,FRA,1:41:08,6068,101.1333333,1.685555556,40.93605801,Men,1,5,C5,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,9:02,18.4,4,2,533,WT1,1983,32,RUS,0:42:15,2535,42.25,0.704166667,26.13017751,Women,2,1,T1,T
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,10:32,55.2,12,9,554,MC2,1965,50,CZE,1:31:39,5499,91.65,1.5275,36.13747954,Men,1,2,C2,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,10:32,55.2,12,2,571,MC1,1968,47,GER,1:26:49,5209,86.81666667,1.446944444,38.14935688,Men,1,1,C1,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,25/07/2015,11:00,69,15,1,591,MC3,1982,33,RUS,1:50:27,6627,110.45,1.840833333,37.48302399,Men,1,3,C3,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,9:00,27.6,6,2,616,MT2,1986,29,CZE,0:55:28,3328,55.46666667,0.924444444,29.85576923,Men,1,2,T2,T
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,9:00,27.6,6,2,621,WT2,1963,52,USA,0:58:47,3527,58.78333333,0.979722222,28.17125035,Women,2,2,T2,T
Elzach_Wcup2015,Elzach_Wcup,17,2015,25/07/2015,11:00,69,15,4,622,MC3,1985,30,GER,1:50:27,6627,110.45,1.840833333,37.48302399,Men,1,3,C3,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,25/07/2015,11:02,46,10,1,628,WC3,1976,39,USA,1:23:30,5010,83.5,1.391666667,33.05389222,Women,2,3,C3,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,10:32,55.2,12,4,634,MC1,1968,47,GER,1:31:37,5497,91.61666667,1.526944444,36.15062762,Men,1,1,C1,C
Elzach_Wcup2015,Elzach_Wcup,17,2015,26/07/2015,9:02,18.4,4,1,637,WT1,1991,24,AUS,0:40:14,2414,40.23333333,0.670555556,27.43993372,Women,2,1,T1,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,8,4,MC5,1985,30,NETHERLANDS,2:04:13,7453,124.2166667,2.070277778,37.4345901,Men,1,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,11,7,MC5,1976,39,ITALY,2:13:06,7986,133.1,2.218333333,34.93613824,Men,1,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,10,13,MC4,1978,37,SPAIN,2:06:14,7574,126.2333333,2.103888889,36.83654608,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,6,23,MC3,1993,22,ITALY,1:28:58,5338,88.96666667,1.482777778,37.76695392,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,21,3,1,29,MT1,1989,26,FRANCE,0:47:49,2869,47.81666667,0.796944444,26.35064482,Men,1,1,T1,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,28,4,2,31,MT2,1984,31,COLOMBIA,0:52:28,3148,52.46666667,0.874444444,32.02033037,Men,1,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,10,33,MC2,1975,40,FRANCE,1:30:46,5446,90.76666667,1.512777778,37.01799486,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,20,43,MC2,1993,22,CZECH REPUBLIC,1:44:23,6263,104.3833333,1.739722222,32.18904678,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,13,44,MC3,1968,47,USA,1:35:27,5727,95.45,1.590833333,35.20167627,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,28,4,8,49,MT2,1974,41,BELGIUM,0:57:19,3439,57.31666667,0.955277778,29.31084618,Men,1,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,17,56,MC2,1974,41,SWITZERLAND,1:37:46,5866,97.76666667,1.629444444,34.36754177,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,8,70,MC4,1979,36,CZECH REPUBLIC,2:06:08,7568,126.1333333,2.102222222,36.86575053,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,28,4,3,72,MT2,1993,22,USA,0:53:28,3208,53.46666667,0.891111111,31.42144638,Men,1,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:02,62,4,3,73,WC5,1972,43,GERMANY,1:53:46,6826,113.7666667,1.896111111,32.69850571,Women,2,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,5,77,MC4,1989,26,AUSTRALIA,2:04:30,7470,124.5,2.075,37.34939759,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,28,4,5,102,MT2,1998,17,BELGIUM,0:55:03,3303,55.05,0.9175,30.51771117,Men,1,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,7,104,MC5,1987,28,BRAZIL,2:02:28,7348,122.4666667,2.041111111,37.96951551,Men,1,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,28,4,9,105,MT2,1979,36,CZECH REPUBLIC,0:58:02,3482,58.03333333,0.967222222,28.94887995,Men,1,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:02,62,4,4,111,WC5,1961,54,CANADA,2:00:27,7227,120.45,2.0075,30.88418431,Women,2,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,5,112,MC3,1980,35,IRELAND,1:28:58,5338,88.96666667,1.482777778,37.76695392,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:02,28,4,2,118,WT2,1961,54,AUSTRALIA,0:58:58,3538,58.96666667,0.982777778,28.4906727,Women,2,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,7,124,MC4,1981,34,FRANCE,2:04:41,7481,124.6833333,2.078055556,37.29447935,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,2,136,MC5,1987,28,UKRAINE,2:00:55,7255,120.9166667,2.015277778,38.45623708,Men,1,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:02,49,7,4,137,WC2,1988,27,CZECH REPUBLIC,1:31:47,5507,91.78333333,1.529722222,32.03195932,Women,2,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:02,28,4,4,138,WT2,1993,22,GREAT BRITAIN,1:09:37,4177,69.61666667,1.160277778,24.13215226,Women,2,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,1,141,MC5,1995,20,AUSTRALIA,2:00:55,7255,120.9166667,2.015277778,38.45623708,Men,1,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,12,146,MC4,1990,25,COLOMBIA,2:15:20,8120,135.3333333,2.255555556,34.35960591,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,28,4,1,150,MT2,1958,57,GERMANY,0:52:28,3148,52.46666667,0.874444444,32.02033037,Men,1,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,2,151,MC2,1983,32,SPAIN,1:30:29,5429,90.48333333,1.508055556,37.13391048,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,6,153,MC5,1972,43,AUSTRIA,2:01:59,7319,121.9833333,2.033055556,38.11996174,Men,1,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,28,4,4,161,MT2,1976,39,ITALY,0:53:59,3239,53.98333333,0.899722222,31.12071627,Men,1,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:02,62,4,4,166,WC4,1983,32,USA,2:06:01,7561,126.0166667,2.100277778,29.51990477,Women,2,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,28,4,7,173,MT2,1991,24,SOUTH AFRICA,0:56:57,3417,56.95,0.949166667,29.49956102,Men,1,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,1,175,MC3,1985,30,JAPAN,1:27:34,5254,87.56666667,1.459444444,38.37076513,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,5,178,MC5,1978,37,AUSTRALIA,2:01:44,7304,121.7333333,2.028888889,38.19824754,Men,1,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,4,180,MC2,1970,45,COLOMBIA,1:30:46,5446,90.76666667,1.512777778,37.01799486,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,13,181,MC2,1956,59,SPAIN,1:32:18,5538,92.3,1.538333333,36.40303359,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,16,186,MC2,1966,49,VENEZUELA,1:37:36,5856,97.6,1.626666667,34.42622951,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:02,21,3,1,190,WT1,1968,47,CANADA,0:57:06,3426,57.1,0.951666667,22.06654991,Women,2,1,T1,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:02,49,7,4,195,WC3,1985,30,GREAT BRITAIN,1:39:37,5977,99.61666667,1.660277778,29.51313368,Women,2,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,8,198,MC2,1982,33,RUSSIA,1:30:46,5446,90.76666667,1.512777778,37.01799486,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,12,200,MC5,1973,42,BRAZIL,2:18:26,8306,138.4333333,2.307222222,33.59017578,Men,1,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:02,62,4,5,209,WC4,1987,28,AUSTRALIA,2:10:55,7855,130.9166667,2.181944444,28.41502228,Women,2,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,14,218,MC3,1997,18,SPAIN,1:36:42,5802,96.7,1.611666667,34.74663909,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:02,62,4,2,226,WC5,1980,35,POLAND,1:53:09,6789,113.15,1.885833333,32.87671233,Women,2,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:02,62,4,5,227,WC5,1986,29,USA,2:02:44,7364,122.7333333,2.045555556,30.30961434,Women,2,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,12,231,MC2,1989,26,BELGIUM,1:30:46,5446,90.76666667,1.512777778,37.01799486,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,1,234,MC2,1974,41,PERU,1:29:04,5344,89.06666667,1.484444444,37.7245509,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,28,4,6,235,MT2,1981,34,NEW ZEALAND,0:55:38,3338,55.63333333,0.927222222,30.19772319,Men,1,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,21,3,2,236,MT1,1991,24,CZECH REPUBLIC,0:49:44,2984,49.73333333,0.828888889,25.33512064,Men,1,1,T1,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,9,255,MC4,1974,41,CZECH REPUBLIC,2:06:08,7568,126.1333333,2.102222222,36.86575053,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,15,259,MC3,1978,37,SOUTH KOREA,1:36:46,5806,96.76666667,1.612777778,34.72270065,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:02,49,7,3,263,WC2,1984,31,USA,1:31:07,5467,91.11666667,1.518611111,32.26632522,Women,2,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:02,62,4,6,272,WC5,1979,36,ESTONIA,2:16:53,8213,136.8833333,2.281388889,27.17642761,Women,2,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,10,275,MC5,1978,37,CZECH REPUBLIC,2:10:23,7823,130.3833333,2.173055556,35.66406749,Men,1,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,6,280,MC2,1971,44,USA,1:30:46,5446,90.76666667,1.512777778,37.01799486,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:02,49,7,3,282,WC3,1994,21,AUSTRALIA,1:37:56,5876,97.93333333,1.632222222,30.02042206,Women,2,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,9,285,MC1,1961,54,USA,1:37:46,5866,97.76666667,1.629444444,34.36754177,Men,1,1,C1,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,3,290,MC2,1993,22,CZECH REPUBLIC,1:30:46,5446,90.76666667,1.512777778,37.01799486,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,1,300,MC4,1979,36,SLOVAKIA,2:00:58,7258,120.9666667,2.016111111,38.44034169,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,7,303,MC2,1984,31,FRANCE,1:30:46,5446,90.76666667,1.512777778,37.01799486,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:02,49,7,1,312,WC1,1991,24,CHINA,1:42:26,6146,102.4333333,1.707222222,28.70159453,Women,2,1,C1,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,8,313,MC1,1988,27,CHINA,1:37:38,5858,97.63333333,1.627222222,34.41447593,Men,1,1,C1,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,9,314,MC2,1984,31,CHINA,1:30:46,5446,90.76666667,1.512777778,37.01799486,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,4,319,MC5,1992,23,CHINA,2:00:55,7255,120.9166667,2.015277778,38.45623708,Men,1,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,15,327,MC2,1970,45,ITALY,1:37:29,5849,97.48333333,1.624722222,34.46743033,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:02,28,4,3,332,WT2,1990,25,GERMANY,1:00:58,3658,60.96666667,1.016111111,27.55604155,Women,2,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,8,340,MC3,1977,38,SWEDEN,1:29:01,5341,89.01666667,1.483611111,37.7457405,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,5,342,MC1,1970,45,ITALY,1:32:18,5538,92.3,1.538333333,36.40303359,Men,1,1,C1,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,9,348,MC5,1992,23,COLOMBIA,2:06:11,7571,126.1833333,2.103055556,36.85114252,Men,1,5,C5,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,4,364,MC1,1964,51,SPAIN,1:31:13,5473,91.21666667,1.520277778,36.83537365,Men,1,1,C1,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,4,366,MC4,1986,29,SLOVAKIA,2:04:08,7448,124.1333333,2.068888889,37.45972073,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,7,371,MC1,1991,24,CANADA,1:37:32,5852,97.53333333,1.625555556,34.44976077,Men,1,1,C1,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,18,375,MC2,1980,35,VENEZUELA,1:38:13,5893,98.21666667,1.636944444,34.21007976,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:02,62,4,1,381,WC4,1976,39,USA,2:01:06,7266,121.1,2.018333333,30.71841453,Women,2,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:02,49,7,2,387,WC2,1995,20,COLOMBIA,1:30:44,5444,90.73333333,1.512222222,32.40264511,Women,2,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,11,394,MC4,1989,26,RUSSIA,2:10:23,7823,130.3833333,2.173055556,35.66406749,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:02,62,4,3,396,WC4,1988,27,ITALY,2:05:29,7529,125.4833333,2.091388889,29.64537123,Women,2,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,7,405,MC3,1991,24,AUSTRALIA,1:28:58,5338,88.96666667,1.482777778,37.76695392,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,10,408,MC1,1989,26,NETHERLANDS,1:41:10,6070,101.1666667,1.686111111,33.21252059,Men,1,1,C1,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,21,3,4,410,MT1,1988,27,SWEDEN,0:52:24,3144,52.4,0.873333333,24.04580153,Men,1,1,T1,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:02,49,7,5,412,WC2,1989,26,NETHERLANDS,1:39:38,5978,99.63333333,1.660555556,29.50819672,Women,2,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,2,413,MC4,1976,39,ROMANIA,2:01:25,7285,121.4166667,2.023611111,38.29787234,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,2,414,MC3,1976,39,RUSSIA,1:28:58,5338,88.96666667,1.482777778,37.76695392,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,28,4,10,432,MT2,1974,41,USA,1:00:03,3603,60.05,1.000833333,27.97668609,Men,1,2,T2,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:02,21,3,3,435,WT1,1980,35,RUSSIA,1:10:22,4222,70.36666667,1.172777778,17.90620559,Women,2,1,T1,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:02,62,4,2,445,WC4,1967,48,AUSTRALIA,2:05:14,7514,125.2333333,2.087222222,29.7045515,Women,2,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,5,447,MC2,1969,46,GREAT BRITAIN,1:30:46,5446,90.76666667,1.512777778,37.01799486,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,3,450,MC4,1986,29,RUSSIA,2:04:02,7442,124.0333333,2.067222222,37.48992206,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,6,452,MC1,1993,22,ITALY,1:36:56,5816,96.93333333,1.615555556,34.66299862,Men,1,1,C1,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,21,3,5,467,MT1,1962,53,SOUTH AFRICA,0:58:19,3499,58.31666667,0.971944444,21.60617319,Men,1,1,T1,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,11,473,MC2,1967,48,SOUTH AFRICA,1:30:46,5446,90.76666667,1.512777778,37.01799486,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,12,493,MC3,1996,19,CANADA,1:32:02,5522,92.03333333,1.533888889,36.50851141,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,3,497,MC3,1989,26,SPAIN,1:28:58,5338,88.96666667,1.482777778,37.76695392,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,6,503,MC4,1980,35,GERMANY,2:04:39,7479,124.65,2.0775,37.30445247,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,10,505,MC3,1985,30,BELGIUM,1:29:21,5361,89.35,1.489166667,37.60492445,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:02,49,7,2,507,WC3,1985,30,GERMANY,1:30:39,5439,90.65,1.510833333,32.43243243,Women,2,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:00,21,3,3,519,MT1,1986,29,RUSSIA,0:50:29,3029,50.48333333,0.841388889,24.95873225,Men,1,1,T1,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,1,521,MC1,1988,27,GERMANY,1:30:48,5448,90.8,1.513333333,37.00440529,Men,1,1,C1,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,9:30,56,8,11,529,MC3,1976,39,NEW ZEALAND,1:29:26,5366,89.43333333,1.490555556,37.56988446,Men,1,3,C3,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,11:02,21,3,2,533,WT1,1983,32,RUSSIA,1:01:03,3663,61.05,1.0175,20.63882064,Women,2,1,T1,T
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:00,77.5,5,13,548,MC4,1965,50,COSTA RICA,2:18:26,8306,138.4333333,2.307222222,33.59017578,Men,1,4,C4,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:02,49,7,6,549,WC2,1980,35,CHINA,1:39:38,5978,99.63333333,1.660555556,29.50819672,Women,2,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,8:00,56,8,14,554,MC2,1965,50,CZECH REPUBLIC,1:34:35,5675,94.58333333,1.576388889,35.52422907,Men,1,2,C2,C
Nottwil-Wch2015,Nottwil-Wch,18,2015,1/08/2015,16:02,62,4,1,558,WC5,1977,38,GREAT BRITAIN,1:44:45,6285,104.75,1.745833333,35.51312649,Women,2,5,C5,C
